CODCLAVECICBENEFICIARIO|CODCLAVECICSOLICITANTE|PERIODO|FECDIA|CODSUCAGE|CODSESION|CODINTERNOTRANSACCION|CODTRANSACCIONVENTANILLA|MTOTRANSACCION|FLG_MTO_P25|FLG_MTO_P50|FLG_MTO_P75|FLG_MTO_P90|FLG_AN|TIPPER|FLG_NUEVA_BEN|dif2|FLG_NUEVA_SOL|FLG_NUEVA|FLG_BANCA|PERSONA_SOL|EMPRESA_SOL|PERSONA_BEN|EMPRESA_BEN|FLG_ROS|FLG_MTO|FLG_NOREL|MTOTRANSACCION_ES|TIPPER_BEN|TIPPER_SOL|MTO_P95|MTOTRANSACCION_ES95|FLG_ROS_BEN|FLG_ROS_SOL|N_Cluster
9808217.0|10011712.0|202312|05/12/23|215011|586|902653923255|62|325641.0|0|1|0|0|0|0|0|7366.0|0|0|1|1|0|1|0|0|0|1|325641.0|1|0|325641.0|325641.0|0|0|2
13807114.0|13807114.0|202312|22/12/23|191000|526|801225887126|60|320000.0|0|1|0|0|0|1|0||0|0|1|1|0|1|0|0|0|1|320000.0|0|0|320000.0|320000.0|0|0|2
8873851.0|8873851.0|202312|21/12/23|380000|370|801225307105|62|353402.8|0|1|0|0|0|0|0|6266.0|0|0|1|1|0|1|0|0|0|1|353402.8|1|1|353402.8|353402.8|0|0|2
11268612.0|11268612.0|202312|20/12/23|245000|343|801224708202|60|203000.0|0|0|0|0|0|1|0||0|0|1|1|0|1|0|0|0|1|203000.0|0|0|203000.0|203000.0|0|0|9
2069075.0|19874405.0|202312|02/12/23|290000|161|902652862256|60|210000.0|0|0|0|0|0|1|0||0|0|1|1|0|1|0|0|0|1|210000.0|0|0|210000.0|210000.0|0|0|9
19536547.0|19536336.0|202312|06/12/23|365000|765|801219197645|62|200000.0|0|0|0|0|0|0|0|2290.0|0|0|1|1|0|1|0|0|0|1|200000.0|1|0|200000.0|200000.0|0|0|9
27851670.0|9666002.0|202312|30/12/23|310000|248|801229082481|62|350000.0|0|1|0|0|0|0|0|2192.0|0|0|1|1|0|1|0|0|0|1|350000.0|1|0|350000.0|350000.0|0|0|2
8851327.0|10524240.0|202312|16/12/23|335000|324|801222995730|62|644384.9|0|0|0|1|0|0|0|2305.0|0|0|1|1|0|0|0|0|1|1|644384.9|1|0|644384.9|644384.9|0|0|8
12844012.0|11980486.0|202312|26/12/23|305000|508|801226778399|62|252610.0|1|0|0|0|0|0|0|3563.0|0|0|1|1|0|0|0|0|0|1|252610.0|1|0|252610.0|252610.0|0|0|5
12844012.0|11980486.0|202312|18/12/23|305000|740|801223522393|62|213140.0|0|0|0|0|0|0|0|3555.0|0|0|1|1|0|0|0|0|0|1|213140.0|1|0|213140.0|213140.0|0|0|5
12844012.0|11980486.0|202312|21/12/23|305000|1132|801225535414|62|210180.0|0|0|0|0|0|0|0|3558.0|0|0|1|1|0|0|0|0|0|1|210180.0|1|0|210180.0|210180.0|0|0|5
14378850.0|10012961.0|202312|21/12/23|220000|362|801225227420|62|300330.0|0|1|0|0|0|0|0|3247.0|0|0|1|1|0|0|1|0|0|1|300330.0|1|0|300330.0|300330.0|0|0|3
13906912.0|23351531.0|202312|07/12/23|191015|56|801219312022|117|300000.0|0|1|0|0|0|0|0|3349.0|0|0|1|1|0|0|1|0|0|0|300000.0|1|0|300000.0|300000.0|0|0|17
13820499.0|19454037.0|202312|13/12/23|395000|15|902656147044|62|386730.0|0|1|0|0|0|0|0|3624.0|0|0|1|1|0|1|0|0|0|1|386730.0|1|0|386730.0|386730.0|0|0|2
17771684.0|277636.0|202312|19/12/23|575000|106|902658536106|62|370000.0|0|1|0|0|0|0|0|2675.0|0|0|1|1|0|1|0|0|0|1|370000.0|1|0|370000.0|370000.0|0|0|2
5970448.0|5970448.0|202312|21/12/23|285000|225|902659625163|60|230000.0|1|0|0|0|0|1|0||0|0|1|1|0|1|0|0|0|1|230000.0|0|0|230000.0|230000.0|0|0|9
27762083.0|18037204.0|202312|15/12/23|570012|500|801222702309|84|200024.0|0|0|0|0|0|1|0||0|0|1|1|0|1|0|0|0|1|200024.0|0|0|200024.0|200024.0|0|0|9
12868756.0|24389031.0|202312|15/12/23|570011|200|902657217165|107|294904.36|0|1|0|0|0|0|0|4546.0|0|0|1|1|0|1|0|0|0|1|294904.36|1|0|294904.36|294904.36|0|0|2
17497239.0|556724.0|202312|18/12/23|200000|308|902658171251|62|602820.0|0|0|0|1|0|0|0|4721.0|0|0|1|1|0|1|0|0|1|0|602820.0|1|0|602820.0|602820.0|1|0|15
14921957.0|6678743.0|202312|22/12/23|193001|560|902660444075|62|215903.8|0|0|0|0|0|0|0|4105.0|0|0|1|1|0|1|0|0|0|1|215903.8|1|0|215903.8|215903.8|1|0|7
22907756.0|4337634.0|202312|23/12/23|193009|91|801226367461|62|344040.0|0|1|0|0|0|0|0|2200.0|0|0|1|1|0|0|1|0|0|0|344040.0|1|0|344040.0|344040.0|1|0|17
1078657.0|5450862.0|202312|27/12/23|220000|223|801227267025|60|700000.0|0|0|0|1|0|0|0|-13410.0|0|0|1|1|0|1|0|1|1|1|700000.0|1|0|699065.4099999998|699065.4099999998|1|1|15
17574958.0|12490300.0|202312|20/12/23|575000|480|902659278829|62|350000.0|0|1|0|0|0|0|0|5417.0|0|0|1|1|0|1|0|0|0|1|350000.0|1|0|350000.0|350000.0|0|0|2
5995294.0|4553728.0|202312|18/12/23|193033|145|902658114132|117|486980.0|0|0|1|0|0|0|0|6437.0|0|0|1|1|0|0|1|1|0|0|486980.0|1|0|486980.0|486980.0|1|1|6
1078657.0|1078657.0|202312|07/12/23|220000|322|801219439080|60|250000.0|1|0|0|0|0|0|0|-13578.0|0|0|1|1|0|1|0|1|0|1|250000.0|1|1|250000.0|250000.0|1|1|7
12525475.0|12525475.0|202312|27/12/23|193011|395|801227461938|60|200300.0|0|0|0|0|0|1|0||0|0|1|1|0|1|0|1|0|1|200300.0|0|0|200300.0|200300.0|1|1|7
25890920.0|25792617.0|202312|14/12/23|395000|220|902656795737|62|330570.24|0|1|0|0|0|0|0|1199.0|0|0|1|1|0|1|0|0|0|1|330570.24|1|0|330570.24|330570.24|0|0|2
11853125.0|16298401.0|202312|23/12/23|200000|3|902660554004|117|221208.21|0|0|0|0|0|0|0|3944.0|0|0|1|1|0|1|0|0|0|0|221208.21|1|0|221208.21|221208.21|0|0|4
11853125.0|16298401.0|202312|01/12/23|200000|177|902652305733|117|203292.2|0|0|0|0|0|0|0|3599.0|0|0|1|1|0|1|0|0|0|0|203292.2|1|0|203292.2|203292.2|0|0|4
10806936.0|5080683.0|202312|18/12/23|445000|115|902658037503|62|244000.0|1|0|0|0|0|0|0|4240.0|0|0|1|1|0|1|0|0|0|1|244000.0|1|0|244000.0|244000.0|0|0|9
24778853.0|3009725.0|202312|20/12/23|215000|809|801224898764|62|352000.0|0|1|0|0|0|0|0|1608.0|0|0|1|1|0|1|0|0|0|0|352000.0|1|0|352000.0|352000.0|0|0|12
24412129.0|749490.0|202312|29/12/23|191061|254|902662560869|60|370000.0|0|1|0|0|0|1|0||0|0|1|1|0|1|0|0|0|1|370000.0|0|0|370000.0|370000.0|0|0|2
3256648.0|2309173.0|202312|11/12/23|191041|145|902655182012|113|251214.4|1|0|0|0|0|0|0|6363.0|0|0|1|1|0|0|0|0|0|1|251214.4|1|0|251214.4|251214.4|0|0|5
16832834.0|16832834.0|202312|27/12/23|220000|307|801227298225|60|220000.0|0|0|0|0|0|1|0||0|0|1|1|0|1|0|0|0|1|220000.0|0|0|220000.0|220000.0|0|0|9
8523133.0|26094001.0|202312|28/12/23|480003|33|801227760984|62|200000.0|0|0|0|0|0|1|0||0|0|1|1|0|1|0|0|0|1|200000.0|0|0|200000.0|200000.0|0|0|9
14149421.0|14149421.0|202312|19/12/23|345000|160|902658702704|60|240000.0|1|0|0|0|0|1|0||0|0|1|1|0|1|0|0|0|1|240000.0|0|0|240000.0|240000.0|0|0|9
12844012.0|6878847.0|202312|30/12/23|380000|235|801229065637|62|275630.0|1|0|0|0|0|0|0|3567.0|0|0|1|1|0|0|0|0|0|1|275630.0|1|0|275630.0|275630.0|0|1|5
12844012.0|12844012.0|202312|29/12/23|380000|171|801228385522|62|233380.0|1|0|0|0|0|0|0|3566.0|0|0|0|0|0|0|0|0|0|1|233380.0|1|1|233380.0|233380.0|0|0|5
8672384.0|21226791.0|202312|15/12/23|193055|71|902657157120|62|282020.0|1|0|0|0|0|0|0|5126.0|0|0|1|1|0|0|1|0|0|1|282020.0|1|0|282020.0|282020.0|0|0|0
22046526.0|957357.0|202312|27/12/23|310000|592|801227460976|84|429014.0|0|0|1|0|0|0|0|2105.0|0|0|1|1|0|1|0|0|0|1|429014.0|1|0|429014.0|429014.0|0|0|18
70555.0|70555.0|202312|19/12/23|380000|108|801223854362|62|439850.0|0|0|1|0|0|0|0|12011.0|0|0|0|0|1|0|1|0|0|1|439850.0|1|1|439850.0|439850.0|0|0|13
70555.0|70555.0|202312|26/12/23|380000|172|801226653257|62|400270.0|0|0|1|0|0|0|0|12018.0|0|0|0|0|1|0|1|0|0|1|400270.0|1|1|400270.0|400270.0|0|0|13
17420121.0|17420121.0|202312|20/12/23|485000|232|801224598396|60|219385.72|0|0|0|0|0|1|0||0|0|1|1|0|1|0|0|0|1|219385.72|0|0|219385.72|219385.72|0|0|9
28735352.0|10198392.0|202312|21/12/23|570019|256|902659841356|60|200000.0|0|0|0|0|0|0|0|2668.0|0|0|1|1|0|1|0|0|0|0|200000.0|1|0|200000.0|200000.0|0|0|4
28836606.0|17639735.0|202312|29/12/23|475012|284|801228829593|62|483947.0|0|0|1|0|0|0|0|3140.0|0|0|1|1|0|1|0|0|0|0|483947.0|1|0|483947.0|483947.0|0|0|1
21749680.0|7943344.0|202312|29/12/23|375000|538|902662798370|62|260000.0|1|0|0|0|0|0|0|3366.0|0|0|1|1|0|1|0|0|0|0|260000.0|1|0|260000.0|260000.0|0|0|4
13820499.0|23323429.0|202312|23/12/23|395000|111|902660644834|62|262220.0|1|0|0|0|0|0|0|3634.0|0|0|1|1|0|1|0|0|0|1|262220.0|1|0|262220.0|262220.0|0|0|9
2467734.0|2467734.0|202312|26/12/23|191078|157|902661019279|60|257600.0|1|0|0|0|0|1|0||0|0|1|1|0|1|0|0|0|1|257600.0|0|0|257600.0|257600.0|0|0|9
24569068.0|22551791.0|202312|02/12/23|245001|125|902652792130|62|200000.0|0|0|0|0|0|0|0|1769.0|0|0|1|1|0|1|0|0|0|1|200000.0|1|0|200000.0|200000.0|0|0|9
19631446.0|10095411.0|202312|19/12/23|403000|124|801224038097|107|350351.34|0|1|0|0|0|0|0|2918.0|0|0|1|1|0|1|0|0|0|0|350351.34|1|0|350351.34|350351.34|0|0|12
2096628.0|23419760.0|202312|12/12/23|570000|699|902655849172|62|234560.0|1|0|0|0|0|0|0|11301.0|0|0|1|1|0|0|1|0|0|1|234560.0|1|0|234560.0|234560.0|0|0|0
71834.0|3383881.0|202312|26/12/23|475000|477|801226768956|62|214870.0|0|0|0|0|0|0|0|17523.0|0|0|1|1|0|0|1|0|0|0|214870.0|1|0|214870.0|214870.0|0|0|16
11605537.0|8420173.0|202312|29/12/23|403000|221|801228796517|62|200000.0|0|0|0|0|0|0|0|4297.0|0|0|1|1|0|1|0|0|0|0|200000.0|1|0|200000.0|200000.0|0|0|4
46111.0|191269.0|202312|29/12/23|285000|766|902662725969|115|263440.05|1|0|0|0|0|0|0|-13390.0|0|0|1|1|0|0|0|0|0|1|263440.05|1|0|263440.05|263440.05|0|0|5
69556.0|3391219.0|202312|12/12/23|395000|65|902655673915|62|294490.0|0|1|0|0|0|0|0|14223.0|0|0|1|1|0|0|1|0|0|0|294490.0|1|0|294490.0|294490.0|0|0|17
3622260.0|3740804.0|202312|29/12/23|215011|108|902662425763|62|213900.96|0|0|0|0|0|0|0|7550.0|0|0|1|1|0|0|1|0|0|1|213900.96|1|0|213900.96|213900.96|0|1|0
155235.0|316459.0|202312|27/12/23|570012|554|801227620128|117|237334.0|1|0|0|0|0|0|0|13706.0|0|0|1|1|0|0|1|0|0|1|237334.0|1|0|237334.0|237334.0|0|0|0
19788759.0|23431857.0|202312|07/12/23|350000|9|801219234864|60|200000.0|0|0|0|0|0|0|0|2258.0|0|0|1|1|0|1|0|0|0|1|200000.0|1|0|200000.0|200000.0|0|0|9
58710.0|518350.0|202312|22/12/23|480001|107|801225720849|115|200000.0|0|0|0|0|0|0|0|11348.0|0|0|1|1|0|0|0|0|0|1|200000.0|1|0|200000.0|200000.0|0|0|5
8851327.0|8548205.0|202312|07/12/23|335000|358|801219461487|62|704139.4|0|0|0|1|0|0|0|2148.0|0|0|1|1|0|0|0|0|1|1|704139.4|1|0|699065.4099999998|699065.4099999998|0|0|8
8851327.0|7782324.0|202312|28/12/23|570000|244|902661899716|62|529482.2|0|0|1|0|0|0|0|2317.0|0|0|1|1|0|0|0|0|1|1|529482.2|1|0|529482.2|529482.2|0|0|14
10506963.0|5324436.0|202312|04/12/23|215005|170|902653096708|62|222000.0|0|0|0|0|0|0|0|4084.0|0|0|1|1|0|1|0|0|0|0|222000.0|1|0|222000.0|222000.0|0|0|4
9574369.0|16305503.0|202312|29/12/23|191118|236|902662645768|84|477537.85|0|0|1|0|0|1|0||0|0|1|1|0|1|0|0|0|1|477537.85|0|0|477537.85|477537.85|0|0|18
8637421.0|5224738.0|202312|11/12/23|380000|830|801220462380|62|457048.7|0|0|1|0|0|0|0|2831.0|0|0|0|0|0|0|0|0|0|1|457048.7|1|1|457048.7|457048.7|0|0|14
8637421.0|5224738.0|202312|26/12/23|380000|448|801226894005|62|477669.2|0|0|1|0|0|0|0|2875.0|0|0|0|0|0|0|0|0|0|1|477669.2|1|1|477669.2|477669.2|0|0|14
8637421.0|5224738.0|202312|07/12/23|380000|602|801219662362|62|619113.4|0|0|0|1|0|0|0|2708.0|0|0|0|0|0|0|0|0|1|1|619113.4|1|1|619113.4|619113.4|0|0|8
8637421.0|23193076.0|202312|23/12/23|380000|119|801226287679|62|502910.4|0|0|1|0|0|0|0|2872.0|0|0|1|1|0|0|0|0|1|1|502910.4|1|0|502910.4|502910.4|0|0|14
3475700.0|5713711.0|202312|04/12/23|440000|174|801217615494|117|201623.5|0|0|0|0|0|0|0|7744.0|0|0|1|1|0|1|0|0|0|0|201623.5|1|0|201623.5|201623.5|0|0|4
21449796.0|10344770.0|202312|28/12/23|285006|345|801228117830|60|200000.0|0|0|0|0|0|1|0||0|0|1|1|0|1|0|0|0|1|200000.0|0|0|200000.0|200000.0|0|0|9
3385875.0|9844850.0|202312|15/12/23|405000|230|801222359191|116|216402.34|0|0|0|0|0|0|0||0|0|1|1|0|1|0|0|0|1|216402.34|1|0|216402.34|216402.34|0|0|9
6979262.0|25366440.0|202312|02/12/23|251000|245|902652889786|62|200000.0|0|0|0|0|0|0|0|5296.0|0|0|1|1|0|1|0|0|0|1|200000.0|1|0|200000.0|200000.0|0|0|9
3991565.0|1984672.0|202312|12/12/23|550000|441|902656031119|117|213950.0|0|0|0|0|0|0|0|7358.0|0|0|1|1|0|1|0|0|0|0|213950.0|1|0|213950.0|213950.0|0|0|4
72314.0|9261716.0|202312|11/12/23|191069|337|801220212797|115|297491.65|0|1|0|0|0|0|0|-11935.0|0|0|1|1|0|0|0|0|0|1|297491.65|1|0|297491.65|297491.65|0|1|10
72314.0|776217.0|202312|15/12/23|191061|520|902657503420|115|290000.5|0|1|0|0|0|0|0|-11902.0|0|0|1|1|0|0|0|0|0|1|290000.5|1|0|290000.5|290000.5|0|0|10
4476823.0|7605198.0|202312|15/12/23|480000|560|902657509763|117|440801.5|0|0|1|0|0|0|0|7182.0|0|0|1|1|0|0|0|0|0|1|440801.5|1|0|440801.5|440801.5|0|0|14
12844012.0|11980486.0|202312|23/12/23|305000|326|801226365639|62|228610.0|1|0|0|0|0|0|0|3560.0|0|0|1|1|0|0|0|0|0|1|228610.0|1|0|228610.0|228610.0|0|0|5
12844012.0|11980486.0|202312|27/12/23|305000|873|801227517362|62|455060.0|0|0|1|0|0|0|0|3564.0|0|0|1|1|0|0|0|0|0|1|455060.0|1|0|455060.0|455060.0|0|0|14
12844012.0|11980486.0|202312|15/12/23|305000|717|801222506831|62|207770.0|0|0|0|0|0|0|0|3552.0|0|0|1|1|0|0|0|0|0|1|207770.0|1|0|207770.0|207770.0|0|0|5
12844012.0|11980486.0|202312|22/12/23|305000|462|801225802597|62|208640.0|0|0|0|0|0|0|0|3559.0|0|0|1|1|0|0|0|0|0|1|208640.0|1|0|208640.0|208640.0|0|0|5
14148.0|2739946.0|202312|20/12/23|191061|275|902659157382|62|300000.0|0|1|0|0|0|0|0|9651.0|0|0|1|1|0|0|1|0|0|1|300000.0|1|0|300000.0|300000.0|0|0|3
8851327.0|9658750.0|202312|19/12/23|335000|783|801224300731|62|589842.6|0|0|0|1|0|0|0|2308.0|0|0|1|1|0|0|0|0|1|1|589842.6|1|0|589842.6|589842.6|0|0|8
23980138.0|7263737.0|202312|27/12/23|335000|703|801227564167|117|240290.0|1|0|0|0|0|0|0|1425.0|0|0|1|1|0|0|1|0|0|1|240290.0|1|0|240290.0|240290.0|0|0|0
29361932.0|6352891.0|202312|06/12/23|191000|118|801218740086|62|347661.85|0|1|0|0|0|0|0|2678.0|0|0|1|1|0|1|0|0|0|1|347661.85|1|0|347661.85|347661.85|0|0|2
14492634.0|18346355.0|202312|18/12/23|191105|268|801223401287|117|425000.0|0|0|1|0|0|0|0|4204.0|0|0|1|1|0|1|0|0|0|0|425000.0|1|0|425000.0|425000.0|0|0|1
6323146.0|19520.0|202312|12/12/23|570000|1239|902656084858|107|260923.39|1|0|0|0|0|0|0|5870.0|0|0|1|1|0|1|0|0|0|0|260923.39|1|0|260923.39|260923.39|0|0|4
582461.0|582461.0|202312|07/12/23|355006|155|801219471508|60|300000.0|0|1|0|0|0|1|0||0|0|1|1|0|1|0|0|0|1|300000.0|0|0|300000.0|300000.0|0|0|2
9357524.0|8916115.0|202312|27/12/23|575000|275|902661525046|117|312800.0|0|1|0|0|0|0|0|4737.0|0|0|1|1|0|1|0|0|0|1|312800.0|1|0|312800.0|312800.0|1|0|2
17254861.0|25097159.0|202312|20/12/23|194003|71|902659053574|62|200000.0|0|0|0|0|0|0|0|2904.0|0|0|1|1|0|1|0|0|0|1|200000.0|1|0|200000.0|200000.0|0|1|9
4327203.0|7376780.0|202312|01/12/23|285011|17|902652182986|117|250000.0|1|0|0|0|0|0|0|6889.0|0|0|1|1|0|1|0|1|0|1|250000.0|1|0|250000.0|250000.0|1|1|7
12672880.0|10036012.0|202312|19/12/23|575000|78|902658518439|62|338850.0|0|1|0|0|0|0|0|4774.0|0|0|1|1|0|1|0|0|0|1|338850.0|1|0|338850.0|338850.0|0|0|2
12537523.0|6413777.0|202312|16/12/23|193024|47|902657664983|62|400000.0|0|1|0|0|0|0|0|8429.0|0|0|1|1|0|1|0|0|0|0|400000.0|1|0|400000.0|400000.0|0|0|12
22506715.0|7539399.0|202312|01/12/23|390000|364|801216872236|62|395000.0|0|1|0|0|0|0|0|2246.0|0|0|1|1|0|1|0|1|0|0|395000.0|1|0|395000.0|395000.0|1|1|12
9527788.0|9527788.0|202312|22/12/23|480000|158|902660095575|62|290030.0|0|1|0|0|0|0|0|4732.0|0|0|0|0|1|0|1|1|0|1|290030.0|1|1|290030.0|290030.0|1|1|3
27039088.0|6526282.0|202312|27/12/23|570004|579|902661787894|62|1968620.0|0|0|0|1|0|0|0|692.0|0|0|1|1|0|1|0|0|1|0|1968620.0|1|0|699065.4099999998|699065.4099999998|0|0|15
33824.0|11951602.0|202312|06/12/23|191143|75|801218770044|115|356011.5|0|1|0|0|0|0|0|10637.0|0|0|1|1|0|0|1|0|0|1|356011.5|1|0|356011.5|356011.5|0|0|3
23403417.0|7968776.0|202312|11/12/23|215002|715|902655380018|62|226875.0|1|0|0|0|0|0|0|3660.0|0|0|1|1|0|1|0|0|0|0|226875.0|1|0|226875.0|226875.0|0|0|4
3621026.0||202312|28/12/23|318000|264|801228200430|62|295000.0|0|1|0|0|0|0|0||0|0|0|0|0|1|0|0|0|1|295000.0|0|1|295000.0|295000.0|0|0|2
21835.0|21835.0|202312|29/12/23|550000|162|902662539942|62|253610.72|1|0|0|0|0|1|0||0|0|1|1|0|1|0|0|0|1|253610.72|0|0|253610.72|253610.72|0|0|9
22886185.0|22868037.0|202312|12/12/23|235000|334|801220797697|62|200000.0|0|0|0|0|0|0|0|2266.0|0|0|1|1|0|1|0|0|0|0|200000.0|1|0|200000.0|200000.0|0|0|4
17962209.0|5663774.0|202312|28/12/23|533000|131|801227939617|62|200000.0|0|0|0|0|0|0|0|2849.0|0|0|1|1|0|1|0|0|0|0|200000.0|1|0|200000.0|200000.0|0|1|4
23656265.0|23884286.0|202312|28/12/23|375000|567|902662326842|62|220000.0|0|0|0|0|0|0|0|3324.0|0|0|1|1|0|1|0|0|0|1|220000.0|1|0|220000.0|220000.0|0|0|9
13906912.0|22383949.0|202312|15/12/23|191033|192|902657268316|117|215850.0|0|0|0|0|0|0|0|3505.0|0|0|1|1|0|0|1|0|0|0|215850.0|1|0|215850.0|215850.0|0|0|16
6918065.0|22050954.0|202312|22/12/23|350000|411|801226091824|62|300000.0|0|1|0|0|0|0|0|6098.0|0|0|1|1|0|1|0|0|0|1|300000.0|1|0|300000.0|300000.0|0|0|2
8672384.0|21226791.0|202312|26/12/23|193055|99|902661036044|62|276845.0|1|0|0|0|0|0|0|5137.0|0|0|1|1|0|0|1|0|0|1|276845.0|1|0|276845.0|276845.0|0|0|0
8672384.0|21226791.0|202312|18/12/23|193055|230|902658306345|62|280670.0|1|0|0|0|0|0|0|5129.0|0|0|1|1|0|0|1|0|0|1|280670.0|1|0|280670.0|280670.0|0|0|0
4877301.0|3039055.0|202312|12/12/23|205000|299|902655930340|60|200000.0|0|0|0|0|0|1|0||0|0|1|1|0|1|0|0|0|1|200000.0|0|0|200000.0|200000.0|0|0|9
14746.0|10294890.0|202312|02/12/23|560000|214|902652948849|60|293509.1|0|1|0|0|0|0|0|10623.0|0|0|1|1|0|0|1|0|0|1|293509.1|1|0|293509.1|293509.1|0|0|3
70555.0|70555.0|202312|05/12/23|380000|47|801218123415|62|413570.0|0|0|1|0|0|0|0|11790.0|0|0|0|0|1|0|1|0|0|1|413570.0|1|1|413570.0|413570.0|0|0|13
14378850.0|19637412.0|202312|14/12/23|380004|80|801221771383|62|338510.22|0|1|0|0|0|0|0|3240.0|0|0|1|1|0|0|1|0|0|1|338510.22|1|0|338510.22|338510.22|0|0|3
24717447.0|7154938.0|202312|23/12/23|285000|356|902660713846|62|210000.0|0|0|0|0|0|0|0|1241.0|0|0|1|1|0|1|0|0|0|0|210000.0|1|0|210000.0|210000.0|0|0|4
103571.0|5504076.0|202312|28/12/23|215014|171|801227964479|60|295000.0|0|1|0|0|0|1|0||0|0|1|1|0|1|0|0|0|1|295000.0|0|0|295000.0|295000.0|0|0|2
23106556.0|14868617.0|202312|26/12/23|305000|698|801226875143|60|300000.0|0|1|0|0|0|1|0||0|0|1|1|0|1|0|0|0|1|300000.0|0|0|300000.0|300000.0|0|0|2
23103943.0|12353251.0|202312|11/12/23|193011|391|801220297380|62|200000.0|0|0|0|0|0|0|0|2215.0|0|0|1|1|0|1|0|0|0|1|200000.0|1|0|200000.0|200000.0|0|0|9
2096628.0|28990521.0|202312|04/12/23|305000|504|801217689684|62|217620.0|0|0|0|0|0|0|0|11057.0|0|0|1|1|0|0|1|0|0|1|217620.0|1|0|217620.0|217620.0|0|0|0
2096628.0|23419760.0|202312|16/12/23|570000|451|902657733975|62|228480.0|1|0|0|0|0|0|0|11305.0|0|0|1|1|0|0|1|0|0|1|228480.0|1|0|228480.0|228480.0|0|0|0
2096628.0|23419760.0|202312|21/12/23|570000|385|902659629927|62|210800.0|0|0|0|0|0|0|0|11310.0|0|0|1|1|0|0|1|0|0|1|210800.0|1|0|210800.0|210800.0|0|0|0
2096628.0|23419760.0|202312|05/12/23|570000|398|902653619841|62|204930.0|0|0|0|0|0|0|0|11087.0|0|0|1|1|0|0|1|0|0|1|204930.0|1|0|204930.0|204930.0|0|0|0
2096628.0|23419760.0|202312|30/12/23|570000|461|902663012787|62|206450.0|0|0|0|0|0|0|0|11319.0|0|0|1|1|0|0|1|0|0|1|206450.0|1|0|206450.0|206450.0|0|0|0
26923791.0|10178539.0|202312|05/12/23|385000|234|801218323030|84|409020.45|0|0|1|0|0|0|0|448.0|0|0|1|1|0|1|0|0|0|0|409020.45|1|0|409020.45|409020.45|0|0|1
25308941.0|1153918.0|202312|04/12/23|285000|330|902653106123|107|247862.68|1|0|0|0|0|0|0|494.0|0|0|1|1|0|1|0|0|0|0|247862.68|1|0|247862.68|247862.68|0|0|4
9559758.0|1175366.0|202312|14/12/23|191118|414|902656870252|107|332092.35|0|1|0|0|0|0|0|4496.0|0|0|1|1|0|1|0|0|0|0|332092.35|1|0|332092.35|332092.35|0|0|12
4613804.0|5571554.0|202312|05/12/23|215002|98|902653554067|117|250002.0|1|0|0|0|0|0|0|6924.0|0|0|1|1|0|0|1|0|0|0|250002.0|1|0|250002.0|250002.0|0|0|16
4552552.0|4552552.0|202312|27/12/23|191058|464|801227622653|60|230000.0|1|0|0|0|0|1|0||0|0|1|1|0|1|0|0|0|1|230000.0|0|0|230000.0|230000.0|0|0|9
7103798.0|5202037.0|202312|27/12/23|485000|292|801227389148|62|205900.0|0|0|0|0|0|0|0|5551.0|0|0|1|1|0|1|0|0|0|0|205900.0|1|0|205900.0|205900.0|0|0|4
11261475.0|1446072.0|202312|19/12/23|550000|106|902658548284|107|228905.3|1|0|0|0|0|0|0|4177.0|0|0|1|1|0|1|0|0|0|0|228905.3|1|0|228905.3|228905.3|0|0|4
69556.0|16497037.0|202312|28/12/23|395000|161|902661979357|62|303860.0|0|1|0|0|0|0|0|14239.0|0|0|1|1|0|0|1|0|0|1|303860.0|1|0|303860.0|303860.0|0|0|3
28677099.0|19536336.0|202312|18/12/23|365000|538|801223549965|62|389650.0|0|1|0|0|0|0|0|554.0|0|0|1|1|0|1|0|0|0|0|389650.0|1|0|389650.0|389650.0|0|0|12
3196092.0|3196092.0|202312|04/12/23|315001|303|902653321214|60|228000.0|1|0|0|0|0|1|0||0|0|1|1|0|1|0|0|0|1|228000.0|0|0|228000.0|228000.0|0|0|9
407900.0|1046727.0|202312|18/12/23|570002|445|801223549042|62|244111.9|1|0|0|0|0|0|0|8552.0|0|0|1|1|0|1|0|0|0|0|244111.9|1|0|244111.9|244111.9|0|0|4
407900.0|1543169.0|202312|18/12/23|570002|445|801223549042|62|244111.9|1|0|0|0|0|0|0|8552.0|0|0|1|1|0|1|0|0|0|1|244111.9|1|0|244111.9|244111.9|0|0|9
8851327.0|838097.0|202312|29/12/23|335000|833|801228818773|62|679947.7|0|0|0|1|0|0|0|2318.0|0|0|1|1|0|0|0|0|1|1|679947.7|1|0|679947.7|679947.7|0|0|8
8851327.0|2483740.0|202312|27/12/23|570000|372|902661452291|62|839079.4|0|0|0|1|0|0|0|2316.0|0|0|1|1|0|0|0|0|1|1|839079.4|1|0|699065.4099999998|699065.4099999998|0|0|8
8851327.0|13133797.0|202312|12/12/23|570000|488|902655769726|62|632704.2|0|0|0|1|0|0|0|2301.0|0|0|1|1|0|0|0|0|1|1|632704.2|1|0|632704.2|632704.2|0|0|8
8851327.0|8548205.0|202312|06/12/23|335000|764|801219146377|62|609519.3|0|0|0|1|0|0|0|2118.0|0|0|1|1|0|0|0|0|1|1|609519.3|1|0|609519.3|609519.3|0|0|8
